created_at,text
2015-07-12 23:36:26 +0000,Great visit w/ Rep @aschroadter &amp; @AlexTalcott in N.H. today - Thx for the tour! http://t.co/dIMBolHq07
2015-07-12 19:42:03 +0000,Enjoyed the visit with Sen @KellyAyotte &amp; N.H. GOP icon Ruth Griffin. Happy 90th Bday! http://t.co/mPBmugxwSV
2015-07-11 15:25:22 +0000,I hope to see you in Columbus on 7/21 - Get your tix at http://t.co/dy8KnZ122T &amp; RT this video! https://t.co/BBS7mHuOhr
2015-07-10 18:52:28 +0000,Everyone should #VoteCueto. #ASG2015
2015-07-10 14:27:01 +0000,Enjoyed the tour of @VUMChealth Med Center - talked w/ a world-class team of docs http://t.co/xJi1o499Mj
2015-07-10 00:45:14 +0000,"It was great visiting w/ @MattLargen, @Williamson_inc &amp; @AllWaltrip today! Thx for hosting http://t.co/8waLXn63dc"
2015-07-10 00:01:51 +0000,Thanks for hosting me today @RyanTNGOP &amp; @TNGOP - Had a great time! http://t.co/x75s4mSm9h
2015-07-09 23:07:32 +0000,I hope to see you in Columbus on 7/21 -Visit http://t.co/mOJnqp62hd for your tickets! #Kasich4Us http://t.co/UM3n93eVVC
2015-07-09 20:15:00 +0000,It was great talking to you! I hope to see you again soon https://t.co/H7GCOblRyJ
2015-07-09 19:03:25 +0000,"In 2011, Ohio was left bone-dry w/ just 89 cents in our rainy-day fund. Today's news is big for Ohio's fiscal health. http://t.co/rth89TKc2S"
2015-07-09 15:05:07 +0000,"Far too many states are imposing the death tax. It's not fair and it's not right, so here in Ohio we got rid of it. http://t.co/EjAcvJjqy8"
2015-07-09 00:25:08 +0000,"When it comes to America's national security, on-the-job training doesn't cut it. https://t.co/YpDRQAzH1C"
2015-07-08 21:43:26 +0000,"That's what I call a packed house. Thank you, South Carolina! #Kasich4Us http://t.co/aG43sidprR"
2015-07-08 15:14:00 +0000,"Helping prisoners beat addiction means they're less likely to commit crimes when they return home. It works. 

http://t.co/HhskXbTNOQ"
2015-07-07 23:16:33 +0000,@ReaganWorld @SpecialReport Didn't know of your Ohio connection. Would love to host you in the Buckeye State when you get a chance.
2015-07-07 23:09:42 +0000,Ohio means opportunity. http://t.co/mL7XJ2dxHD
2015-07-07 23:04:44 +0000,"Thanks, Michael. Means a lot coming from you.  https://t.co/1bb06dUmYp"
2015-07-07 20:30:37 +0000,"I'll be on @SpecialReport at 630p on Fox. Let's see what you've got, @BretBaier!"
2015-07-07 20:14:16 +0000,Showed my daughters the portrait from my time as Budget Cmte chair. Pretty cool to be back &amp; share this w/my kids. http://t.co/0mwTSl5GF8
2015-07-07 15:24:32 +0000,"We're doing it together, and I sincerely appreciate your help in making it happen. https://t.co/Oos3qMj7wu"
2015-07-06 23:53:48 +0000,"While other states are dealing w/ budget shortfalls, OH is cutting taxes &amp; growing a surplus. 
http://t.co/FR1xxItBgO http://t.co/VRudBVFnri"
2015-07-06 21:27:59 +0000,"Thanks, Spencer. By making real, substantive changes, we're keeping Ohio ahead of the curve. https://t.co/uzWmbtR0VE"
2015-07-06 20:34:27 +0000,"This is how you invest in the future of Ohio. 

""PD: Ohio college students will benefit under new 2-year budget"": http://t.co/FN96oDuEDC"
2015-07-06 16:15:20 +0000,Be there at the beginning. July 21. http://t.co/dy8KnZ122T
2015-07-06 00:52:16 +0000,"An incredible sports year continues. Congratulations to the #USWNT on a dominating and inspiring victory. 

#OneNationOneTeam #USAvJPN"
2015-07-05 23:20:12 +0000,"That hat trick may have just earned @CarliLloyd a spot on the $10. #USA 

#OneNationOneTeam #USAvsJPN"
2015-07-05 23:08:37 +0000,"Wow. Don't mess with @CarliLloyd. 

Keep it up #USWNT! #USAvJPN"
2015-07-05 22:56:10 +0000,"Alright, let's do this. 

#USWNT  #OneNationOneTeam #USAvJPN"
2015-07-04 12:40:18 +0000,Happy Independence Day! #Freedom #GodBlessAmerica #4thofJuly http://t.co/7gk6NEhWft
2015-07-02 23:49:33 +0000,"Ohio's new budget is about hope &amp; opportunity. Together we are a #StrongerOhio. 

https://t.co/mnsGdEYMNh"
2015-07-02 16:00:38 +0000,Road crews have been working non-stop to clean-up after a major accident. Thx for all your hard work @ODOT_Columbus! https://t.co/ca4ji9La8t
2015-07-01 19:26:33 +0000,"Welcome to Ohio @brewdog. Now let's get to work on how we can help you grow stronger and expand. Cheers!

http://t.co/SwRSqMClce"
2015-07-01 16:16:52 +0000,"Appreciate @OhioAllianceESV's support of our budget efforts for survivors &amp; prevention of sexual violence.

http://t.co/BGHWY9vlY8"
2015-07-01 03:07:13 +0000,"Conservative budgeting is lifting Ohioans and strengthening our great state. #StrongerOhio 

http://t.co/gwxmWMgIAM http://t.co/Fw7g9LahYa"
2015-07-01 02:34:08 +0000,By eliminating income taxes on small businesses we're creating opportunities for growth &amp; building a #StrongerOhio. http://t.co/PnRLa0PWRp
2015-07-01 02:20:35 +0000,A #StrongerOhio starts w/ stronger families &amp; communities. Our budget makes it happen. http://t.co/A2QjARR7FN
2015-07-01 01:40:56 +0000,The way to a #StrongerOhio is more jobs &amp; the tax cuts in this budget helps create them. http://t.co/MXhlTuRbWM
2015-07-01 00:10:19 +0000,LIVE on #Periscope: Gov. Kasich signing Ohio's Budget Bill.  https://t.co/sSG49esZB1
2015-06-30 19:33:51 +0000,"Job growth doesn't happen by accident. Job creators believe in Ohio again &amp; it shows. 

http://t.co/9q6OgEDcdh http://t.co/rhPrGZNUPs"
2015-06-30 18:31:49 +0000,My staff will @periscopeco the signing of Ohio's Budget around 7:30p EST. Stay tuned for details. #StrongerOhio
2015-06-30 01:59:15 +0000,"Want to be there for the big announcement on July 21st? Reserve your ticket now. 

Visit http://t.co/mOJnqoOqSD today. 

#Kasich #NewDay"
2015-06-30 00:31:45 +0000,I hope you can tune in tonight! http://t.co/GG06dMds2o
2015-06-29 19:21:43 +0000,A healthy Lake Erie benefits us all. https://t.co/hWdnx6xwnr
2015-06-29 18:17:37 +0000,"We would love to have you at the announcement, @abbywingo. Get your FREE ticket here http://t.co/mOJnqp62hd https://t.co/nLjpdGrPVM"
2015-06-29 17:20:22 +0000,"This is awesome. Low taxes &amp; budget stability are paving the way for successful Ohioans.

http://t.co/hPnGYP3gG3"
2015-06-29 16:32:06 +0000,".@OhioMeansJobs is knocking down barriers to employment and increasing opportunity. 

http://t.co/oEJQdIpXc7"
2015-06-29 14:40:55 +0000,For America: http://t.co/mOJnqp62hd http://t.co/woHWcT7jzi
2015-06-29 13:02:48 +0000,Sitting down w/ @megynkelly tonight. You don't want to miss this one. http://t.co/k7gxYO7TKf
2015-06-28 14:00:59 +0000,TUNE IN: I'll be on @FaceTheNation this morning.
2015-06-28 00:31:41 +0000,"Budgets aren't just a bunch of numbers, dollars &amp; decimal points. They're about people, vision &amp; economic growth. http://t.co/Btq0kI2qK5"
2015-06-28 00:02:17 +0000,I'll be on @FaceTheNation tomorrow. Hope you can tune in. http://t.co/bjYG4sF4j2
2015-06-26 19:41:10 +0000,LIVE on #Periscope: Gov. Kasich budget press conference w/ leg. leaders https://t.co/iRU8YtcJt4
2015-06-26 15:32:04 +0000,"Like I told @greta, it's not about party affiliation. It's about working together to build a stronger tomorrow.

https://t.co/XgbkKpL2uQ"
2015-06-25 20:05:09 +0000,May Officer Sonny Kim find peace in His arms. http://t.co/hQyMumqqwT
2015-06-25 19:42:27 +0000,"The Y-town community is incredible --@ywchamber, @JimTressel5, Bishop Murry. This is going to better lives.

http://t.co/0yZOrrs7qt"
2015-06-25 18:44:48 +0000,Youngstown Fire Dept is awesome! Get well soon De-Asia. https://t.co/Y2vKEnQgEu
2015-06-25 17:00:29 +0000,It's time to empower states and really fix America's health care system. http://t.co/TH2WMQPKT1
2015-06-25 12:54:11 +0000,"Toured @IowaWesternCC. Started as a vocational-tech school. Today it has 84 dif programs, including a flight school! http://t.co/M70ybMXm0i"
2015-06-25 01:31:17 +0000,"Toured @IowaWesternCC. Started as a vocational-tech school. Today it has 84 dif programs, including a flight school! http://t.co/EAkAJLCNOb"
2015-06-25 00:01:04 +0000,"Had a blast w/ IA State Rep. Mary Ann Hanusa &amp; her husband, Charlie today. Hope to be back soon. #IAcaucus http://t.co/6RyWnepX9p"
2015-06-24 20:41:36 +0000,"Ohio lost a pioneer in the substance abuse fight today. Thank you for your service Luceille Fleming.

http://t.co/HUnAeXLsR7"
2015-06-24 20:32:12 +0000,Thx for the kind words @KhayreeFitten. https://t.co/isF3GvR0AX
2015-06-24 19:59:55 +0000,"A #NewDay for America means focusing on our similarities, not our differences. Let's solve problems -- together. http://t.co/jMWy9XcEj8"
2015-06-24 19:52:46 +0000,Thx @IowaGOPer! Glad you could attend. The way to a #NewDay is to lift everyone.  https://t.co/rQp0ygGwD9
2015-06-24 18:07:19 +0000,Cool to meet riders &amp; ropers at the National Junior High Finals Rodeo in Iowa today. #IAcaucus http://t.co/pY0czM6Cbc
2015-06-24 16:11:30 +0000,"Excited to speak at the Greater Des Moines Partnership Lunch today.

Watch my @DesMoinesMetro remarks @ 12:15p EST: http://t.co/5KnS1K01O5"
2015-06-24 13:50:33 +0000,@jimmyfallon My friend Bono was very upset at your joke last night.
2015-06-23 23:45:16 +0000,"Why Ohio? Creative &amp; talented workforce. Low cost of living. And great location.

http://t.co/T9nMjKvczT http://t.co/3cO5Kqg6Xj"
2015-06-23 20:32:59 +0000,"We’re happy to have you on board, @SenSWilliams! #HigherEdAffordability #OhioLift https://t.co/kpfMSop2mt"
2015-06-23 17:30:35 +0000,"JobsOhio &amp; their partners are implementing a new vision for Ohio's economy.

http://t.co/QRE0GVlvZX"
2015-06-23 16:43:34 +0000,".@uofcincy President @PrezOno really found a great way to honor the sacrifice of Officer Sonny Kim.

http://t.co/OElagqklSu"
2015-06-23 14:31:29 +0000,"This is an excellent example of how communities &amp; schools can work together to lift our young people. #NewDay 

http://t.co/n2hBlj7VcE"
2015-06-23 13:01:19 +0000,Exactly. That's why we've made big changes here in Ohio to make it easier for veterans to get the job they deserve. https://t.co/881UZmDgz5
2015-06-22 22:44:29 +0000,I had a chance to sit down w/ @greta on @foxnews. Tune in tonight at 7p. http://t.co/MgIuf2KfmE
2015-06-22 21:34:26 +0000,"Here’s some #MondayMotivation from Coach Ellis. Good luck tonight, ladies! https://t.co/Q4tLTdycua"
2015-06-22 21:25:39 +0000,I'm saddened to hear about Gov. @LarryHogan's diagnosis. But I know he is strong &amp; can beat this. My thoughts &amp; prayers are w/ his family.
2015-06-22 21:03:31 +0000,Proud of Gov. @nikkihaley. Now it's time to focus on healing &amp; moving forward -- together. http://t.co/bpuQDtW3Jo
2015-06-22 20:02:23 +0000,That's OK. We'll deal with it. #GoCavs https://t.co/w9HvEXn1Cq
2015-06-22 13:13:09 +0000,DID YOU KNOW? You can make a difference by talking to kids about the dangers of drug abuse. Let's @StartTalkingOH! https://t.co/DurowWi7ph
2015-06-22 00:15:59 +0000,"Let's recommit ourselves to an America where everyone can live their dream, stop dividing &amp; build a #NewDay.

https://t.co/xSoDgwQH3S"
2015-06-21 17:34:34 +0000,".@joniernst, good to see you last night at the @ohiogop state dinner. And hope to see you back in Iowa soon! http://t.co/WJ1MIxBNQd"
2015-06-21 13:13:39 +0000,Happy Father's Day. http://t.co/By35G8NK5T
2015-06-19 22:01:43 +0000,My thoughts and prayers are with Officer Kim's family and the entire Cincinnati community.
2015-06-19 20:33:12 +0000,Drug abuse prevention starts w/ a conversation. For tips on how to @StartTalkingOH visit http://t.co/APz5fS5Sfl. https://t.co/U8ZpSMB6br
2015-06-19 18:35:40 +0000,".@Stcrow #RTM2015 was a great event. If you missed it, here's my speech: https://t.co/75bPYovV4U https://t.co/CUyFDMvvGl"
2015-06-19 18:32:58 +0000,.@JessicaTaylor Thx! Great to be part of #RTM2015. Here are my comments: https://t.co/75bPYovV4U https://t.co/HgXtIAcRsi
2015-06-19 18:31:22 +0000,.@jdelreal Appreciate your thoughts. Here's a link to my speech: https://t.co/75bPYovV4U https://t.co/CmDBucJaZp
2015-06-19 18:29:58 +0000,.@sppeoples Thx for the comment. Glad to be part of #RTM2015. Here's my speech: https://t.co/75bPYovV4U https://t.co/m9VZ6EEKOi
2015-06-18 20:14:23 +0000,"Who doesn't want ""More Cowbell""? Congrats @CityBarbeque.

http://t.co/A0xYwpcVSf"
2015-06-18 19:07:33 +0000,"Check out our @OhioMeansJobs twitter feed and you'll see that without a doubt, opportunity is happening in Ohio."
2015-06-18 18:05:48 +0000,".@OhioFirstLady will be on @wbgutv tonight talking about @StartTalkingOH, drug abuse prevention &amp; education. https://t.co/4Yl3UnIxU2"
2015-06-18 16:55:03 +0000,#TBT Selfies at Buckeye Girls/Boys State last yr. Excited LG @MaryTaylorOH gets to see this exciting event this yr. http://t.co/LDktppWIfq
2015-06-18 14:42:21 +0000,"So many states are struggling to balance their budgets these days. In Ohio, we're on the move. #NewDay http://t.co/QWtQTtqGKU"
2015-06-18 12:14:49 +0000,"My heart and prayers go out to Charleston, the families who have lost loved ones, and everyone who is hurting...
https://t.co/vInh5b4fRy"
2015-06-18 00:24:52 +0000,"Beautiful day for a walk around Manchester, NH. Thx for the tour @GatsasForMayor. http://t.co/7fl11Akd1f"
2015-06-17 23:33:38 +0000,Stay safe out there.  https://t.co/DSl7tPJ2NE
2015-06-17 17:30:20 +0000,Let's keep our workers safe. #MoveOver when you see dads &amp; moms improving our roads. https://t.co/oHxXkap1V8
2015-06-17 04:00:52 +0000,"Even in defeat, I'm #AlIinCLE. Already looking forward to next season."
2015-06-17 02:59:07 +0000,First stop in NH. A place to watch the game. #ALLinCLE http://t.co/1CC5AmKOPu
2015-06-17 00:53:42 +0000,"Game 6 tonight. Here we go @cavs. #ALLinCLE MT @cavs: In NE Ohio, nothing is given. Everything is earned."
2015-06-16 23:41:51 +0000,Thanks for taking some time today Majority Leader @ArlanMeekhof. https://t.co/tp5u2zWZCh
2015-06-16 23:40:23 +0000,"Buckeyes are everywhere. 

http://t.co/XjTFa2ZENP"
2015-06-16 20:04:59 +0000,"College Credit Plus (http://t.co/GYfD8usgEV) helps prepare students for college &amp; it's free.

http://t.co/6LaHXjlIuA"
2015-06-16 19:25:40 +0000,Looks like Ohio's booth at the Paris Air Show is the place to be. https://t.co/j5nlSzFilG
2015-06-16 19:19:16 +0000,Sm. businesses are a critical part of our economic engine. Thx @SBAM for letting me share my vision for a #NewDay. https://t.co/zfMjtT4w64
2015-06-16 14:19:21 +0000,"Congrats to the ""Pride of Youngstown"", @realboomboom, on his induction into the International Boxing Hall of Fame.

http://t.co/Ez0koKsGSC"
2015-06-16 13:00:04 +0000,Looking for a job? There will be over 40 employers at the #OMJCareerFair in Cincinnati on Thursday. https://t.co/f1qXZysJLS
2015-06-16 00:21:49 +0000,Great energy at Sun City Carolina Lakes in SC this evening. Thx for having me! http://t.co/OEVFlNywuN
2015-06-16 00:19:50 +0000,It was great to meet you @JoeJohm. Hope to be back in SC soon. God Bless. https://t.co/BKY2UZTmFE
2015-06-15 23:41:35 +0000,"Enjoyed meeting you, @BlairWSOC9 &amp; talking about a #NewDay for America. https://t.co/8ecDVzWV2m"
2015-06-15 23:40:44 +0000,Thx @YorkChairman. Hope to see you again soon. https://t.co/adPPrhX3Mk
2015-06-15 23:38:34 +0000,Great to make new friends in South Carolina at the York County GOP Luncheon. http://t.co/VTdNHaaBA6
2015-06-15 15:07:29 +0000,"Big news in our efforts to protect Lake Erie. Proud of our int'l partnership to make it happen.

http://t.co/B01L7Wd7pR"
2015-06-14 18:29:17 +0000,"S/O to our very own Flag City, U.S.A -- Findlay, OH -- on #FlagDay."
2015-06-14 13:31:49 +0000,Happy 240th birthday to the U.S. Army. Thx for making America &amp; the world safer. #ArmyBirthday http://t.co/wXFFBSzV49
2015-06-13 13:52:27 +0000,"Balanced budget, low taxes, top-notch workforce -- investing in Ohio makes sense.

http://t.co/toApLsd7jK http://t.co/wb7VfQoeEW"
2015-06-12 20:41:52 +0000,"Catch my interview w/ @MarkHalperin on @BloombergTV's #WADR at 5p ET. 
Watch here: http://t.co/SY2O1hR6Pa. http://t.co/Zg9ti9daNV"
2015-06-12 18:19:15 +0000,I had a great time yesterday evening. Thanks for having me @ClarkCountyGOP. http://t.co/GELMEG3lmq
2015-06-12 17:31:29 +0000,"Proud of the work we've done in Ohio helping veterans turn their military skills into private sector jobs.

http://t.co/PIiB3b8UhP"
2015-06-12 16:17:42 +0000,I'm joining @TeamCavuto on @FoxBusiness at 12:45p EST today. I hope you can tune in. http://t.co/yPs31ZDWAb
2015-06-12 14:42:24 +0000,"No surprise: Ohioans build some of the world's best products.

http://t.co/lAmuw21AaK"
2015-06-12 01:05:02 +0000,"Geo is #ALLinCLE, are you? Go @cavs!

http://t.co/aS5qo3ETmZ"
2015-06-11 23:33:18 +0000,"This is pretty cool. @Brewdog chose Ohio for its first brewery on American soil. O-H!

http://t.co/qXCedsXnt7"
2015-06-11 20:53:07 +0000,"Training programs like this keep our workforce at the top of its game. 

http://t.co/9OWYhflgAw"
2015-06-11 19:40:54 +0000,"""From what I’ve heard from everybody around town…people are very positive about the economy.""

http://t.co/CzzHQOxLgz http://t.co/3dTzRvWP1l"
2015-06-11 17:38:49 +0000,"Balanced budget, largest tax cut in the nation &amp; eliminating burdensome red tape -- Ohio is on the move.

http://t.co/CzzHQOxLgz"
2015-06-11 15:48:41 +0000,"Ohio's laid the foundation that makes it easy for job creators to continue investing in Ohio.

http://t.co/toApLsd7jK http://t.co/9hTV1ioBSj"
2015-06-10 23:54:19 +0000,Want to start a small business? Come to Ohio. http://t.co/lv1zGDBHP5
2015-06-10 20:53:36 +0000,Balanced budgets &amp; lower taxes are essential to a jobs-friendly climate. http://t.co/8TwQKejxoZ
2015-06-10 13:55:06 +0000,"Great list. Hard to pick a favorite. America should @DiscoverOhio.

http://t.co/FjGFdDRVnv"
2015-06-10 03:50:12 +0000,This. #ALLinCLE  https://t.co/ONi8MyzuCu
2015-06-10 00:53:28 +0000,Game 3. Now it's in our house. Here we go! #ALLinCLE
2015-06-09 19:40:51 +0000,.@OhioDeptOfAging's #OHMusicAndMemory project helps older Ohioans living w/ dementia have a better quality of life. https://t.co/OK0uHIABh8
2015-06-09 18:16:32 +0000,"Ohio has a unique program to help us @StartTalkingOH to our kids about the importance of living drug-free.

https://t.co/uUm3ABwgTh"
2015-06-09 17:19:21 +0000,More bacon &amp; more jobs -- I call that a win-win! https://t.co/FeuhrRPZM1
2015-06-09 15:18:58 +0000,"#JobsOhio is at it again -- a global, polymer company is expanding in Darke County.

http://t.co/75iwDoNFuO"
2015-06-09 14:22:51 +0000,"I'll be on @THEHermanCain Show at 10:30a EST. You can listen live here:
http://t.co/6XCqYF6gXY"
2015-06-08 20:01:04 +0000,Leadership. Innovation. Technology. Workforce. -----&gt; Ohio Has It All.   https://t.co/XM0P6tQydd
2015-06-08 16:11:12 +0000,"Ohio is on the cutting edge of technology. UAV tech could change everything from farming to emergency services.

http://t.co/9QWIuDxtai"
2015-06-08 14:46:42 +0000,It's not just the @Cavs making news in Cleveland. Congrats to the @ClevePlayHouse on their Tony!
2015-06-08 13:21:35 +0000,"Looking to make your mark? Opportunity is here in Ohio. 

Visit http://t.co/R1IbMhQLRm http://t.co/Oz6dlU1uUp"
2015-06-08 03:24:59 +0000,The Cavs are showing the world some Ohio-style tenacity. Great win! #ALLinCLE
2015-06-08 00:41:03 +0000,"It's time to stop the foolishness &amp; heal America. #NewDay 

https://t.co/mO9D6SNm0K"
2015-06-06 21:06:46 +0000,Today we remember those who bravely fought on the beaches of Normandy. May their selfless bravery be an example to all of us. #DDay
2015-06-06 19:21:42 +0000,So proud of my daughter Emma &amp; her teammates -- they came in 4th in the 4x200 State Track Championships. Great year girls!
2015-06-06 12:23:51 +0000,Grab a cup of coffee and join me on @foxandfriends at 8:45a est.
2015-06-05 19:44:14 +0000,Congrats Emma. So proud of you! https://t.co/oVt6ms1QP3
2015-06-05 19:09:14 +0000,Appreciate @wkxlnhchris taking the time to chat in NH today. Thx for the S/O. https://t.co/kl85mI6cSc
2015-06-05 18:44:21 +0000,Congrats Sen. @FrankLaRose &amp; Lauren. God bless your growing family. https://t.co/Fyxr8ELWj7
2015-06-05 13:10:51 +0000,I hope you can tune in. http://t.co/cneI67Z3A4
2015-06-05 01:00:10 +0000,It's game time. Let's go @cavs! #ALLinCLE
2015-06-04 23:50:34 +0000,"In NH today I had the chance to tell a quick story about putting partisanship aside &amp; getting things done. #NewDay

https://t.co/XoZ6YbtcLv"
2015-06-04 22:35:37 +0000,.@mattmayberrynh I really enjoy the scene in NH. Thx @renee2i for hosting a great event.  https://t.co/Bo5ZKO2NdP
2015-06-04 22:32:26 +0000,"I knew I liked this guy! Go @cavs. #ALLinCLE

Photo Cred: @cre8ive_juice http://t.co/mkrxw8ihYR"
2015-06-04 20:06:57 +0000,".@OHTohio is using Big Data in a big way. The goal is to elevate patient care by improving care coordination.

http://t.co/4eRKaWvCB8"
2015-06-04 19:09:23 +0000,.@AlexTalcott Thx for giving me the chance to address it. https://t.co/z02AIHkbYM
2015-06-04 18:20:13 +0000,"Exciting to see @OhioState turning cool, new ""discoveries into dollars"". Which Ohio school will be next?

http://t.co/aLCaaSjjEA"
2015-06-04 15:53:38 +0000,"First stop in NH is a luncheon hosted by @renee2i. Let's talk about a #NewDay.

WATCH LIVE: http://t.co/Co34rMFyuI"
2015-06-04 15:41:12 +0000,"Nurses are in a vital pos to identify &amp; report victims of #HumanTrafficking. Working as a community we can stop it.
 
http://t.co/3AUS6zlJBJ"
2015-06-04 14:02:58 +0000,"One year ago this week, we unveiled the Holocaust Memorial at the @OhioStatehouse. May we always remember. #TBT http://t.co/TlWuQ3ELND"
2015-06-04 13:14:50 +0000,"Too many taxes in CT, @generalelectric @Aetna &amp; @Travelers? Bring your business to Ohio! 

http://t.co/oVLe3vPmE9"
2015-06-04 13:02:33 +0000,".@Heritage tax guru @StephenMoore thinks OH's made a lot of
progress &amp; we can't take our foot off the gas. 

https://t.co/WlbG0eUtPV"
2015-06-04 00:17:03 +0000,"Ohio is a triple threat -- great workforce, strong economy &amp; low taxes.

http://t.co/wj7uRTbEwX http://t.co/jQfTr24BLG"
2015-06-03 19:55:05 +0000,Congrats @SolonSchools! #STEM is the future. Keep up the good work. https://t.co/Cv41XWHNRx
2015-06-03 15:44:10 +0000,.@renee2i Looking forward to it! https://t.co/ZNRtM6gSiJ
2015-06-03 15:16:10 +0000,We all deserve a fair chance to get a job. Banning the box lets job creators see the whole picture. https://t.co/qEaBC8b8Dp
2015-06-03 14:53:04 +0000,".@Amazon's investment in Ohio is a terrific win for our state. #NewDay

http://t.co/wj7uRTtfVx http://t.co/C7ea9inI9w"
2015-06-02 23:53:02 +0000,Exciting to see Ohio's momentum only keep growing. #NewDay http://t.co/enBwbkfzhL
2015-06-02 19:09:45 +0000,No wonder @StephenCurry30 is so good. He was born right here in Ohio! #GoCavs https://t.co/TXZpAenuLQ
2015-06-02 17:20:46 +0000,.@BuzzFeedAndrew This is an important issue that we're working hard to address in Ohio. https://t.co/EBoajGI9rw
2015-06-02 15:20:46 +0000,Thx @joeblundo. I'll take it under consideration! https://t.co/NFA4R7ippX
2015-06-02 12:53:34 +0000,".@OhioMHAS Dir. Plouck &amp; @DODDohio Dir. Martin's partnership is helping Ohioans who live in the shadows.

http://t.co/p5ILkY6BtM"
2015-06-01 23:34:44 +0000,.@Amazon choosing Ohio shines a bright light on the big moves our great state is making.  #NewDay http://t.co/HcQjHc2GnS
2015-06-01 20:49:42 +0000,Strengthening our workforce through higher ed partnerships helps keep Ohio moving. https://t.co/mlM7rWgnh9
2015-06-01 19:34:25 +0000,😀 Congrats @Joey_Galloway.  https://t.co/RLWojeKjqV
2015-06-01 15:58:00 +0000,"Excited to be one of @TeamCavuto's first guests on his new show, ""Cavuto: Coast-to-Coast"" on @FoxBusiness at 12:15p EST today."
2015-06-01 14:41:34 +0000,"#CentralStateUniversity's chorus performing @U2's ""Beautiful Day"" providing some #MondayMotivation.

https://t.co/kluoovv3Mi"
2015-06-01 12:49:39 +0000,Proud of the work our team has done on this important issue. Every child deserves a forever family. #fostercare https://t.co/Rae3EEXfxL
2015-05-31 13:46:57 +0000,I'll be hanging out w/ @ChuckTodd on @meetthepress this morning. Hope you can tune in.
2015-05-31 12:06:36 +0000,My prayers go out to the family of @VP Joe Biden on the passing of their son Beau. A terrible loss that no parent should suffer.
2015-05-30 23:44:29 +0000,".@amazon's investment is a sign to young people, companies &amp; families that OH is the place to be. 
https://t.co/ZJZNTzj3rk"
2015-05-30 13:32:36 +0000,".@OHNationalGuard &amp; @Ohio_EMA are keeping their skills sharp. They are always prepared to keep us safe. 

https://t.co/PSwZUdvuHe"
2015-05-30 00:06:18 +0000,So proud of my daughter Emma &amp; her teammates. They won the regional finals in the 4x200. Now they are headed to the state championship!
2015-05-29 20:21:45 +0000,Always have fun talking with my friend @TheTrivShow. Listen in today at 4:35p EST.  http://t.co/rAMhmFtquL
2015-05-29 18:29:24 +0000,".@amazon is bringing data centers, distribution centers &amp; approx 1,000 new jobs to Ohio. http://t.co/EKrVVdAfPO"
2015-05-29 13:05:56 +0000,Stay tuned for an announcement from @amazon and JobsOhio. #NewDay http://t.co/NEIe05H2bH
2015-05-28 23:51:55 +0000,".@SteveForbesCEO is right. OH's $3B tax cut is largest in US &amp; helped create 350K jobs.

http://t.co/IcGbeWLi11 http://t.co/kq3tYVWpyA"
2015-05-28 17:31:09 +0000,"Congrats to our “Golden Buckeyes”. They paved the way so we can all live in a stronger Ohio &amp; America. #WellBeyond60

http://t.co/XNs3Ktogku"
2015-05-28 16:13:19 +0000,I had fun showing Mr. Zurcher the Lincoln Room. Glad to have a chance to show what Ohio has to offer! https://t.co/TIbNJ6owAM
2015-05-28 12:38:03 +0000,"This is just one way we can stop kids from smoking &amp; get Ohio healthy.

http://t.co/J8VVacjJaa"
2015-05-28 00:19:56 +0000,"As I travel into Texas, I'm saying a prayer for all of the families affected by the terrible flooding."
2015-05-28 00:04:19 +0000,"Glad we could help Columbus become one of the fastest growing cities in the U.S.

http://t.co/H533ba09Ml http://t.co/icnMJClIaT"
2015-05-27 22:53:41 +0000,Loved being able to show my daughter Reese the power of @scports &amp; how they keep America moving. http://t.co/bhshek8XzV
2015-05-27 20:47:29 +0000,It's true! I always enjoy catching up with my friend @seanhannity. #NewDay  https://t.co/AzbYuIthSk
2015-05-27 20:05:41 +0000,I'll be on #TheLead w/ @jaketapper LIVE from SC at 4:30p EST. Hope you can tune in. http://t.co/g9aVbmlAqw
2015-05-27 18:52:18 +0000,Covered a lot of topics today at the @ChasChamber including my thoughts on creating a #NewDay for America. http://t.co/2pOUeM9MAs
2015-05-27 14:19:46 +0000,"New technology, cool innovation &amp; a frosty!? Love seeing @Wendys grow into a stronger company. https://t.co/8OjNUeZvsZ"
2015-05-27 13:02:44 +0000,"It's never too late to learn something new. @OhioMeansJobs is helping injured workers learn new skills.

http://t.co/4roA1fapez"
2015-05-26 21:31:43 +0000,Thanks @FultonGOP &amp; @maggieslist1 for the Southern Hospitality. #NewDay http://t.co/BdZsP0udEh
2015-05-26 20:16:03 +0000,Thanks @brooks_fletcher. It was a good time.  https://t.co/c33M8Aw6oa
2015-05-26 20:06:01 +0000,Have to thank GA Sec of State @BrianKempGA for introducing me to the famous @TheVarsity1928. #NewDay http://t.co/wqr0HUePYr
2015-05-26 19:04:24 +0000,"Will do, @ByronSwartz1. https://t.co/vQRmgXkMyf"
2015-05-25 13:48:12 +0000,God bless the men &amp; woman who defend the values that we hold dear. #MemorialDay http://t.co/zNO1tExGu5
2015-05-25 11:47:18 +0000,Honoring those who made the ultimate sacrifice for our freedom. God Bless America.  #MemorialDay. http://t.co/6sw7B6Gw1k
